가맹점명,사용가능 지역화폐,시도명,시군구명,소재지도로명주소,데이터기준일자
깨비수산,서울사랑상품권+양천사랑상품권+고향사랑상품권(양천구),서울특별시,양천구,서울특별시 양천구 목동중앙북로 22 (목동) 1층 우측코너(목동),2024-08-20
깨비장어(민물장어 직판장),서울사랑상품권+양천사랑상품권+고향사랑상품권(양천구),서울특별시,양천구,서울특별시 양천구 목동중앙북로 7 1층 104호(목동),2024-08-20
껀어네 방앗간,서울사랑상품권+양천사랑상품권+고향사랑상품권(양천구),서울특별시,양천구,서울특별시 양천구 목동남로4길 22(신정동) 1층(목동3차우성아파트 입구),2024-08-20
꼬꼬'S 닭발,서울사랑상품권+양천사랑상품권+고향사랑상품권(양천구),서울특별시,양천구,서울시 양천구 남부순환로75길 23 1층,2024-08-20
꼬꼬둥지,서울사랑상품권+양천사랑상품권+고향사랑상품권(양천구),서울특별시,양천구,"서울 양천구 오목로 183, 1층 (신정동) 지상1층 103호",2024-08-20
꼬꼬마놀이터,서울사랑상품권+양천사랑상품권+고향사랑상품권(양천구),서울특별시,양천구,서울특별시 양천구 목동중앙남로 72 105호 꼬꼬마놀이터,2024-08-20
꼬꼬마을,서울사랑상품권+양천사랑상품권+고향사랑상품권(양천구),서울특별시,양천구,서울시 양천구 은행정로18길 9 (신정동),2024-08-20
꼬꼬와톡,서울사랑상품권+양천사랑상품권+고향사랑상품권(양천구),서울특별시,양천구,"서울시 양천구 신정로14길 6(신정동, 학마을아파트) 학마을아파트상가 102호 꼬꼬와톡",2024-08-20
꼬꼬치킨,서울사랑상품권+양천사랑상품권+고향사랑상품권(양천구),서울특별시,양천구,서울시 양천구 월정로29길 12 1층(신월동),2024-08-20
꼬리스타일,서울사랑상품권+양천사랑상품권+고향사랑상품권(양천구),서울특별시,양천구,서울특별시 양천구 곰달래로2길 17 (신월동) 1층 일부,2024-08-20
꼬마대통령 신정이펜하우스점,서울사랑상품권+양천사랑상품권+고향사랑상품권(양천구),서울특별시,양천구,서울특별시 양천구 신정이펜2로 22 (신정동) 신정프라자 7층,2024-08-20
꼬마숲웬디 어린이집,서울사랑상품권+양천사랑상품권+고향사랑상품권(양천구),서울특별시,양천구,"서울특별시 양천구 신목로 77 (신정동, 유원목동아파트) 101동 102호",2024-08-20
꼬부기삼겹살,서울사랑상품권+양천사랑상품권+고향사랑상품권(양천구),서울특별시,양천구,서울특별시 양천구 신월로 105(신월동) 서경빌딩 꼬부기삼겹살,2024-08-20
꼬지사께 오목교점,서울사랑상품권+양천사랑상품권+고향사랑상품권(양천구),서울특별시,양천구,서울시 양천구 목동동로 260 103호,2024-08-20
꼬치구이소로소로,서울사랑상품권+양천사랑상품권+고향사랑상품권(양천구),서울특별시,양천구,"서울특별시 양천구 목동중앙북로 60(목동, 신화타워아파트) 1층 105호 꼬치구이 소로소로",2024-08-20
꼭지호프,서울사랑상품권+양천사랑상품권+고향사랑상품권(양천구),서울특별시,양천구,"서울특별시 양천구 월정로 91, 1층 (신월동) 꼭지호프",2024-08-20
꼼꼼치과의원,서울사랑상품권+양천사랑상품권+고향사랑상품권(양천구),서울특별시,양천구,"서울 양천구 목동서로 383 2층 201호(신정동, SJ라벨라)",2024-08-20
꼼다락공방,서울사랑상품권+양천사랑상품권+고향사랑상품권(양천구),서울특별시,양천구,"서울특별시 양천구 목동남로4길 6-23(신정동, 목동2차우성아파트) A상가 202호",2024-08-20
꼼다비뛰드(Comme d'habitude),서울사랑상품권+양천사랑상품권+고향사랑상품권(양천구),서울특별시,양천구,서울특별시 양천구 목동로11길 26(신정동) 1층 101호,2024-08-20
꼼장어네,서울사랑상품권+양천사랑상품권+고향사랑상품권(양천구),서울특별시,양천구,서울특별시 양천구 목동중앙본로18길 6(목동) 1층 꼼장어네,2024-08-20
꼼지락공예마을,서울사랑상품권+양천사랑상품권+고향사랑상품권(양천구),서울특별시,양천구,서울특별시 양천구 월정로 283-1 (신월동) 1층,2024-08-20
꽁뜨화덕피자,서울사랑상품권+양천사랑상품권+고향사랑상품권(양천구),서울특별시,양천구,"서울특별시 양천구 목동중앙본로7길 37-20 (목동, 길성그랑프리텔) 1층 7호",2024-08-20
"꽃,이상",서울사랑상품권+양천사랑상품권+고향사랑상품권(양천구),서울특별시,양천구,"서울특별시 양천구 남부순환로83길 47 (신월동, 목동 센트럴 아이파크 위브 4단지) 400동 126호",2024-08-20
꽃_if,서울사랑상품권+양천사랑상품권+고향사랑상품권(양천구),서울특별시,양천구,서울특별시 양천구 목동중앙북로20길 30(목동) 4층,2024-08-20
꽃나리,서울사랑상품권+양천사랑상품권+고향사랑상품권(양천구),서울특별시,양천구,서울특별시 양천구 목동서로 70 일반상가104호 꽃나리,2024-08-20
꽃다운 주점,서울사랑상품권+양천사랑상품권+고향사랑상품권(양천구),서울특별시,양천구,서울특별시 양천구 공항대로 620 (목동) 2층,2024-08-20
꽃다운주점,서울사랑상품권+양천사랑상품권+고향사랑상품권(양천구),서울특별시,양천구,서울특별시 양천구 신정중앙로 90 1층 꽃다운주점,2024-08-20
꽃담헤어,서울사랑상품권+양천사랑상품권+고향사랑상품권(양천구),서울특별시,양천구,"서울특별시 양천구 곰달래로2길 31 (신월동, 신월동 방원아파트) 상가동 102호",2024-08-20
꽃마을,서울사랑상품권+양천사랑상품권+고향사랑상품권(양천구),서울특별시,양천구,서울 양천구 목동중앙본로 49 (목동) 101호,2024-08-20
꽃블링,서울사랑상품권+양천사랑상품권+고향사랑상품권(양천구),서울특별시,양천구,서울특별시 양천구 중앙로29길 38-3 1층 (신정동),2024-08-20
꽃사슴어린이집,서울사랑상품권+양천사랑상품권+고향사랑상품권(양천구),서울특별시,양천구,서울특별시 양천구 목동중앙본로2길 13 (목동) 1층,2024-08-20
꽃샘,서울사랑상품권+양천사랑상품권+고향사랑상품권(양천구),서울특별시,양천구,"서울특별시 양천구 월정로 3, 1층 일부 (신월동) 꽃샘",2024-08-20
꽃샘줌바,서울사랑상품권+양천사랑상품권+고향사랑상품권(양천구),서울특별시,양천구,"서울특별시 양천구 중앙로29길 102 (신정동, 대성유니드아파트) 103동 408호",2024-08-20
꽃샘헤어,서울사랑상품권+양천사랑상품권+고향사랑상품권(양천구),서울특별시,양천구,서울특별시 양천구 목동중앙북로8길 52 목동.1층 꽃샘헤어,2024-08-20
꽃송이음악교습소,서울사랑상품권+양천사랑상품권+고향사랑상품권(양천구),서울특별시,양천구,서울특별시 양천구 화곡로10길 1 (신월동) 1층,2024-08-20
꽃이 바람에 춤춘다,서울사랑상품권+양천사랑상품권+고향사랑상품권(양천구),서울특별시,양천구,서울특별시 양천구 목동중앙남로16길 34 (목동) B동201호,2024-08-20
꽃이랑떡이랑,서울사랑상품권+양천사랑상품권+고향사랑상품권(양천구),서울특별시,양천구,서울특별시 양천구 목동중앙북로 123 1층 좌측호(목동),2024-08-20
꽃잠 하우스,서울사랑상품권+양천사랑상품권+고향사랑상품권(양천구),서울특별시,양천구,서울시 양천구 오목로 72 105호(신월동),2024-08-20
꽃피는시루,서울사랑상품권+양천사랑상품권+고향사랑상품권(양천구),서울특별시,양천구,서울특별시 양천구 목동중앙로 49 2층 꽃피는시루 꽃피는시루,2024-08-20
꽃피는책,서울사랑상품권+양천사랑상품권+고향사랑상품권(양천구),서울특별시,양천구,서울특별시 양천구 목동중앙북로16길 58 (목동) 1층,2024-08-20
꾸(GGOO),서울사랑상품권+양천사랑상품권+고향사랑상품권(양천구),서울특별시,양천구,서울특별시 양천구 목동중앙북로16길 6 (목동) 1층 꾸옷가게,2024-08-20
꾸꾸루꾸,서울사랑상품권+양천사랑상품권+고향사랑상품권(양천구),서울특별시,양천구,서울시 양천구 신월로 173 1층,2024-08-20
꾸미오헤어,서울사랑상품권+양천사랑상품권+고향사랑상품권(양천구),서울특별시,양천구,"서울 양천구 지양로7길 9, 1층 8호 (신월동) 1층4호",2024-08-20
꾸미지오,서울사랑상품권+양천사랑상품권+고향사랑상품권(양천구),서울특별시,양천구,"서울특별시 양천구 중앙로29길 120-13 (신정동, 마이홈아파트) 2층",2024-08-20
꾸미지오미용실,서울사랑상품권+양천사랑상품권+고향사랑상품권(양천구),서울특별시,양천구,"서울 양천구 목동중앙북로 64, 102 (목동) 1층 102호",2024-08-20
꾸밈과짜임새,서울사랑상품권+양천사랑상품권+고향사랑상품권(양천구),서울특별시,양천구,서울 양천구 목동중앙북로8길 80-37 (목동) (목동),2024-08-20
꾸밈헤어,서울사랑상품권+양천사랑상품권+고향사랑상품권(양천구),서울특별시,양천구,서울특별시 양천구 목동중앙본로 37 (목동) 1층 꾸밈헤어,2024-08-20
꿀꿀이곱창,서울사랑상품권+양천사랑상품권+고향사랑상품권(양천구),서울특별시,양천구,서울 양천구 은행정로 70 (신정동) 1층(신정동),2024-08-20
꿀꿀이와음매,서울사랑상품권+양천사랑상품권+고향사랑상품권(양천구),서울특별시,양천구,서울  양천구  신월6동 573-2 550-5  1층 정육점,2024-08-20
"꿀돼지생삼겹,막창",서울사랑상품권+양천사랑상품권+고향사랑상품권(양천구),서울특별시,양천구,서울시 양천구 목동중앙남로3가길 50 1층(목동),2024-08-20
꿀수학교습소,서울사랑상품권+양천사랑상품권+고향사랑상품권(양천구),서울특별시,양천구,서울특별시 양천구 목동서로 77 (목동) 1529호 꿀수학,2024-08-20
꿈그리다미술교습소,서울사랑상품권+양천사랑상품권+고향사랑상품권(양천구),서울특별시,양천구,"서울특별시 양천구 신월로 99, 상가동 211호 (신월동, 신월시영아파트) 꿈 그리다 미술교습소",2024-08-20
꿈그린홍익미술교습소,서울사랑상품권+양천사랑상품권+고향사랑상품권(양천구),서울특별시,양천구,서울특별시 양천구 목동서로 213 세신비젼프라자 713호 꿈그린홍익미술교습소,2024-08-20
꿈꾸는 나무심리상담센터&자라는나무Art Therapy,서울사랑상품권+양천사랑상품권+고향사랑상품권(양천구),서울특별시,양천구,서울특별시 양천구 목동중앙남로9길 32 (목동) 201호,2024-08-20
꿈꾸는 다섯손가락 아뜰리에,서울사랑상품권+양천사랑상품권+고향사랑상품권(양천구),서울특별시,양천구,"서울특별시 양천구 남부순환로58길 19 , 1층 101호(신월동) ",2024-08-20
꿈나라  침구점,서울사랑상품권+양천사랑상품권+고향사랑상품권(양천구),서울특별시,양천구,"서울특별시 양천구 월정로27길 10-1 (신월동, 1층) 꿈나라 침구점",2024-08-20
꿈나무소아과의원,서울사랑상품권+양천사랑상품권+고향사랑상품권(양천구),서울특별시,양천구,서울특별시 양천구 목동동로 379 (목동) 광장상가 307,2024-08-20
꿈마루어린이집,서울사랑상품권+양천사랑상품권+고향사랑상품권(양천구),서울특별시,양천구,"서울특별시 양천구 남부순환로33길 17 (신월동, 대운2차아파트) 대운2차 아파트 101호",2024-08-20
꿈샘어린이집,서울사랑상품권+양천사랑상품권+고향사랑상품권(양천구),서울특별시,양천구,"서울  양천구  신정4동 924-34번지 102(신정동,청원아파트)",2024-08-20
